,stnode,endnode,osmid,oneway,ref,tunnel,maxspeed,lanes,length,service,bridge,highway,junction,access,name,geometry
160,568013323,683300823,44794261,False,,,,,153.36,,,tertiary,,,,"LINESTRING (34.8403795 -19.8366171, 34.8404629 -19.8367827, 34.8406881 -19.8371942, 34.8407228 -19.8372972, 34.8407136 -19.8373784, 34.8406797 -19.8374497, 34.8404011 -19.8378342)"
161,568013323,5624721182,52014442,True,,,,,40.867000000000004,,,tertiary,,,,"LINESTRING (34.8403795 -19.8366171, 34.8402791 -19.8364953, 34.8402161 -19.8364457, 34.8401614 -19.8364162, 34.8400838 -19.8363923)"
162,568013326,1934261191,59292200,False,,,,,76.256,,,residential,,,,"LINESTRING (34.8385911 -19.8353261, 34.8381886 -19.8358979)"
163,568013326,735175541,473661407,False,,,,,46.866,,,unclassified,,,Rua Major Serpa,"LINESTRING (34.8385911 -19.8353261, 34.838299 -19.8350065)"
164,568013326,568013321,473661407,False,,,,,93.651,,,unclassified,,,Rua Major Serpa,"LINESTRING (34.8385911 -19.8353261, 34.8387877 -19.8354521, 34.8389071 -19.8355378, 34.8390629 -19.8356238, 34.8393405 -19.8357857)"
165,568013328,1643382046,59292207,True,,,,,70.68,,,residential,,,,"LINESTRING (34.8376586 -19.8341462, 34.8371357 -19.8345488)"
166,568013328,1934261186,473661407,False,,,,,15.638,,,unclassified,,,Rua Major Serpa,"LINESTRING (34.8376586 -19.8341462, 34.8375712 -19.8340321)"
167,568013328,5626710677,473661407,False,,,,,99.137,,,unclassified,,,Rua Major Serpa,"LINESTRING (34.8376586 -19.8341462, 34.8381986 -19.8348789)"
168,568099160,568099424,44785091,False,,,,,40.021,,,residential,,,,"LINESTRING (34.8945521 -19.8462483, 34.8948814 -19.846065)"
169,568099160,568099424,44805353,False,,,,,104.69299999999998,,,service,,,,"LINESTRING (34.8945521 -19.8462483, 34.8944751 -19.8460721, 34.8944621 -19.8459846, 34.8945055 -19.8459106, 34.8945631 -19.8458352, 34.8946379 -19.8457756, 34.8947424 -19.8458161, 34.8947816 -19.8458455, 34.8948194 -19.8459046, 34.8948814 -19.846065)"
170,568099160,567929955,44785091,False,,,,,56.137,,,residential,,,,"LINESTRING (34.8945521 -19.8462483, 34.894088 -19.8465019)"
171,568099424,567929956,44785091,False,,,,,50.829,,,residential,,,,"LINESTRING (34.8948814 -19.846065, 34.8952884 -19.8458152)"
172,568099424,568099160,44785091,False,,,,,40.021,,,residential,,,,"LINESTRING (34.8948814 -19.846065, 34.8945521 -19.8462483)"
173,568099424,568099160,44805353,False,,,,,104.69300000000001,,,service,,,,"LINESTRING (34.8948814 -19.846065, 34.8948194 -19.8459046, 34.8947816 -19.8458455, 34.8947424 -19.8458161, 34.8946379 -19.8457756, 34.8945631 -19.8458352, 34.8945055 -19.8459106, 34.8944621 -19.8459846, 34.8944751 -19.8460721, 34.8945521 -19.8462483)"
174,568100513,567929934,479357218,False,,,,,114.629,,,residential,,,Rua Francisco Matange,"LINESTRING (34.876534 -19.8515257, 34.8775892 -19.851247)"
175,568100513,567929937,479357220,False,,,,,108.513,,,residential,,,,"LINESTRING (34.876534 -19.8515257, 34.8775705 -19.8515692)"
176,568100513,567929931,479357220,False,,,,,35.972,,,residential,,,,"LINESTRING (34.876534 -19.8515257, 34.8761912 -19.8514994)"
177,663132006,1934261217,52014436,False,,,,,117.63,,,residential,,,,"LINESTRING (34.8474626 -19.8472543, 34.8480776 -19.8463686)"
178,663132006,663132011,52014438,False,,,,,113.678,,,residential,,,,"LINESTRING (34.8474626 -19.8472543, 34.8465523 -19.8466957)"
179,663132006,762948422,52014438,False,,,,,125.87299999999999,,,residential,,,,"LINESTRING (34.8474626 -19.8472543, 34.8476181 -19.8473325, 34.8477509 -19.8473993, 34.8479628 -19.8474952, 34.8481586 -19.8475596, 34.8483799 -19.8476062, 34.848585 -19.8476339)"
180,663132006,663132007,478348659,False,,,,,75.45400000000001,,,residential,,,,"LINESTRING (34.8474626 -19.8472543, 34.8471937 -19.8476523, 34.847081 -19.8478301)"
181,663132007,567933744,44785544,False,,,,,117.643,,,residential,,,Avenida Mateus Sansao Muthemba,"LINESTRING (34.847081 -19.8478301, 34.846783 -19.8477921, 34.8463731 -19.8477616, 34.8459604 -19.8477497)"
182,663132007,567933740,44785544,False,,,,,161.349,,,residential,,,Avenida Mateus Sansao Muthemba,"LINESTRING (34.847081 -19.8478301, 34.8474784 -19.847921, 34.8485743 -19.8481941)"
183,663132007,663132006,478348659,False,,,,,75.45400000000001,,,residential,,,,"LINESTRING (34.847081 -19.8478301, 34.8471937 -19.8476523, 34.8474626 -19.8472543)"
184,663132008,567933744,52014439,False,,,,,21.789,,,residential,,,,"LINESTRING (34.8459521 -19.8475539, 34.8459604 -19.8477497)"
185,663132008,663132011,52014439,False,,,,,114.224,,,residential,,,,"LINESTRING (34.8459521 -19.8475539, 34.8465523 -19.8466957)"
186,663132008,1934233730,183063151,False,,,,,115.891,,,residential,,,,"LINESTRING (34.8459521 -19.8475539, 34.845044 -19.8469567)"
187,663132009,1934244719,44785545,False,,,,,114.863,,,tertiary,,,,"LINESTRING (34.848389 -19.8440307, 34.8474732 -19.8434606)"
188,663132009,663132021,44785545,False,,,,,113.914,,,tertiary,,,,"LINESTRING (34.848389 -19.8440307, 34.8492966 -19.844597)"
189,663132009,663132010,52014439,False,,,,,116.637,,,residential,,,,"LINESTRING (34.848389 -19.8440307, 34.8477844 -19.8449121)"
190,663132009,2569022472,52014439,False,,,,,115.458,,,residential,,,,"LINESTRING (34.848389 -19.8440307, 34.8489783 -19.8431527)"
191,663132010,663132020,44785547,False,,,,,112.746,,,residential,,,,"LINESTRING (34.8477844 -19.8449121, 34.8486902 -19.8454618)"
192,663132010,663132014,52014439,False,,,,,120.161,,,residential,,,,"LINESTRING (34.8477844 -19.8449121, 34.8471551 -19.8458162)"
193,663132010,663132009,52014439,False,,,,,116.637,,,residential,,,,"LINESTRING (34.8477844 -19.8449121, 34.848389 -19.8440307)"
194,663132010,1934244726,44785547,False,,,,,115.951,,,residential,,,,"LINESTRING (34.8477844 -19.8449121, 34.8472892 -19.8446145, 34.8468563 -19.8443419)"
195,663132011,663132006,52014438,False,,,,,113.678,,,residential,,,,"LINESTRING (34.8465523 -19.8466957, 34.8474626 -19.8472543)"
196,663132011,663132008,52014439,False,,,,,114.224,,,residential,,,,"LINESTRING (34.8465523 -19.8466957, 34.8459521 -19.8475539)"
197,663132011,663132014,52014439,False,,,,,116.357,,,residential,,,,"LINESTRING (34.8465523 -19.8466957, 34.8471551 -19.8458162)"
198,663132011,1934233691,478348667,False,,,,,116.363,,,residential,,,,"LINESTRING (34.8465523 -19.8466957, 34.8456309 -19.8461092)"
199,663132012,6429178454,52014437,False,,,,,59.164,,,residential,,,,"LINESTRING (34.8402779 -19.8415204, 34.8405824 -19.841072)"
200,663132012,762948405,362093015,False,,,,,98.995,,,residential,,,,"LINESTRING (34.8402779 -19.8415204, 34.8410485 -19.8420373)"
201,663132012,4813707803,489093044,False,,,,,115.405,,,residential,,,,"LINESTRING (34.8402779 -19.8415204, 34.8393534 -19.8409539)"
202,663132012,5626439059,589208649,False,,,,,102.479,,,residential,,,,"LINESTRING (34.8402779 -19.8415204, 34.8400792 -19.8418429, 34.8399049 -19.8420422, 34.8396823 -19.842244)"
203,663132013,4715766164,52014440,False,,,,,60.002,,,residential,,,Renato Batista,"LINESTRING (34.8453103 -19.8446783, 34.8449902 -19.8451261)"
204,663132013,1934233660,362093015,False,,,,,115.662,,,residential,,,,"LINESTRING (34.8453103 -19.8446783, 34.8462217 -19.8452674)"
205,663132013,683300816,362093015,False,,,,,115.418,,,residential,,,,"LINESTRING (34.8453103 -19.8446783, 34.8443935 -19.8441006)"
206,663132013,1934244722,52014440,False,,,,,119.181,,,residential,,,Renato Batista,"LINESTRING (34.8453103 -19.8446783, 34.8456113 -19.8442447, 34.8459106 -19.8437676)"
207,663132014,663132011,52014439,False,,,,,116.357,,,residential,,,,"LINESTRING (34.8471551 -19.8458162, 34.8465523 -19.8466957)"
208,663132014,663132010,52014439,False,,,,,120.161,,,residential,,,,"LINESTRING (34.8471551 -19.8458162, 34.8477844 -19.8449121)"
209,663132014,1934261217,362093015,False,,,,,114.378,,,residential,,,,"LINESTRING (34.8471551 -19.8458162, 34.8480776 -19.8463686)"
210,663132014,1934233660,362093015,False,,,,,115.129,,,residential,,,,"LINESTRING (34.8471551 -19.8458162, 34.8462217 -19.8452674)"
211,663132015,663132018,52014437,False,,,,,63.612,,,residential,,,,"LINESTRING (34.8415234 -19.8397753, 34.8411687 -19.84024)"
212,663132015,735175564,52014437,False,,,,,62.662,,,residential,,,,"LINESTRING (34.8415234 -19.8397753, 34.841852 -19.8393041)"
213,663132015,568013320,473658934,False,,,,,216.134,,,tertiary,,,,"LINESTRING (34.8415234 -19.8397753, 34.8398016 -19.8387006)"
214,663132015,683300825,473658934,False,,,,,258.986,,,tertiary,,,,"LINESTRING (34.8415234 -19.8397753, 34.8435931 -19.8410538)"
215,663132016,1934261210,44785547,False,,,,,99.538,,,residential,,,,"LINESTRING (34.840874 -19.8406424, 34.8416879 -19.8411063)"
216,663132016,6429178454,52014437,False,,,,,56.676,,,residential,,,,"LINESTRING (34.840874 -19.8406424, 34.8405824 -19.841072)"
217,663132016,663132018,52014437,False,,,,,54.334,,,residential,,,,"LINESTRING (34.840874 -19.8406424, 34.8411687 -19.84024)"
218,663132016,5626439066,478350184,False,,,,,177.283,,,residential,,,,"LINESTRING (34.840874 -19.8406424, 34.8394931 -19.8397179)"
219,663132017,735175556,59292196,False,,,,,137.538,,,residential,,,,"LINESTRING (34.8394512 -19.8391947, 34.8383343 -19.8385419)"
220,663132017,663132018,478350037,False,,,,,213.966,,,residential,,,,"LINESTRING (34.8394512 -19.8391947, 34.8411687 -19.84024)"
221,663132017,568013320,684839103,False,,,,,66.044,,,residential,,,,"LINESTRING (34.8394512 -19.8391947, 34.8398016 -19.8387006)"
222,663132018,663132016,52014437,False,,,,,54.334,,,residential,,,,"LINESTRING (34.8411687 -19.84024, 34.840874 -19.8406424)"
223,663132018,663132015,52014437,False,,,,,63.612,,,residential,,,,"LINESTRING (34.8411687 -19.84024, 34.8415234 -19.8397753)"
224,663132018,663132017,478350037,False,,,,,213.966,,,residential,,,,"LINESTRING (34.8411687 -19.84024, 34.8394512 -19.8391947)"
225,663132020,663132010,44785547,False,,,,,112.746,,,residential,,,,"LINESTRING (34.8486902 -19.8454618, 34.8477844 -19.8449121)"
226,663132020,1934244756,44785547,False,,,,,113.712,,,residential,,,,"LINESTRING (34.8486902 -19.8454618, 34.8495935 -19.8460309)"
227,663132020,663132021,478348660,False,,,,,115.194,,,residential,,,,"LINESTRING (34.8486902 -19.8454618, 34.8492966 -19.844597)"
228,663132020,5624961199,589042150,False,,,,,15.832,,,residential,,,,"LINESTRING (34.8486902 -19.8454618, 34.8486084 -19.8455816)"
229,663132021,663132009,44785545,False,,,,,113.914,,,tertiary,,,,"LINESTRING (34.8492966 -19.844597, 34.848389 -19.8440307)"
230,663132021,1934244743,44785545,False,,,,,115.322,,,tertiary,,,,"LINESTRING (34.8492966 -19.844597, 34.850209 -19.8451793)"
231,663132021,663132020,478348660,False,,,,,115.194,,,residential,,,,"LINESTRING (34.8492966 -19.844597, 34.8486902 -19.8454618)"
232,663132021,1934244721,478348660,False,,,,,113.525,,,residential,,,,"LINESTRING (34.8492966 -19.844597, 34.8498852 -19.8437392)"
233,663132500,1934753678,52014467,True,,,,,90.276,,,tertiary,,,,"LINESTRING (34.8586841 -19.8485588, 34.8595447 -19.8486211)"
234,663132500,1934753671,52014468,False,,,,,109.544,,,tertiary,,,,"LINESTRING (34.8586841 -19.8485588, 34.8576581 -19.8483608)"
235,663132505,567929948,52014471,False,,,,,87.991,parking_aisle,,service,,,,"LINESTRING (34.8844315 -19.8510873, 34.884874 -19.8509373, 34.8849446 -19.8509127, 34.884964 -19.850873, 34.8849625 -19.8508402, 34.8849103 -19.8506447)"
236,663133201,1934270112,183067162,True,,,,,77.701,,,residential,,,,"LINESTRING (34.8353647 -19.8319418, 34.8354687 -19.8326337)"
237,663133201,4715754498,183069146,True,,,,,54.315,,,residential,,,,"LINESTRING (34.8353647 -19.8319418, 34.8348501 -19.8320071)"
238,663133201,1934283901,478332003,False,,,,,39.321,,,residential,,,,"LINESTRING (34.8353647 -19.8319418, 34.8352347 -19.83161)"
239,663133207,663133213,54172962,True,,,,,36.726,,,unclassified,,,,"LINESTRING (34.8373781 -19.831312, 34.8375377 -19.8312325, 34.8376933 -19.8311669)"
240,663133207,663133221,"[172428917, 172428911]",False,,,,,229.685,,,service,,,,"LINESTRING (34.8373781 -19.831312, 34.8372852 -19.8310658, 34.8369335 -19.8299355, 34.8369443 -19.8298648, 34.8369952 -19.8298195, 34.8374988 -19.8296971)"
241,663133208,3984422808,478331995,True,,,,,11.437000000000001,,,unclassified,,,Rua Major Serpa,"LINESTRING (34.8353577 -19.8314128, 34.8353458 -19.8313615, 34.8353511 -19.8313114)"
242,663133209,735175650,44785549,False,,,,,53.461,,,tertiary,,,Rua Pedro Álvares Cabral,"LINESTRING (34.8393252 -19.8371492, 34.8390332 -19.8375438)"
243,663133209,567933759,44785549,False,,,,,55.445,,,tertiary,,,Rua Pedro Álvares Cabral,"LINESTRING (34.8393252 -19.8371492, 34.8396219 -19.836736)"
244,663133209,683300823,684839102,False,,,,,135.889,,,residential,,,,"LINESTRING (34.8393252 -19.8371492, 34.8404011 -19.8378342)"
245,663133212,1934288342,389844218,True,,,,,7.783,,,tertiary,roundabout,,,"LINESTRING (34.8412765 -19.8338836, 34.8413504 -19.8338754)"
246,663133213,1934283870,54172962,True,,,,,46.328,,,unclassified,,,,"LINESTRING (34.8376933 -19.8311669, 34.8379213 -19.8311568, 34.8381358 -19.8311644)"
247,663133213,1934283866,183069154,True,,,,,34.714,,,unclassified,,,,"LINESTRING (34.8376933 -19.8311669, 34.8377577 -19.8310887, 34.8378019 -19.8310231, 34.8378321 -19.8308905)"
248,663133215,1934283866,478331983,False,,,,,64.675,,,unclassified,,,,"LINESTRING (34.8376752 -19.8303279, 34.8378321 -19.8308905)"
249,663133215,663133221,478331983,False,,,,,72.528,,,unclassified,,,,"LINESTRING (34.8376752 -19.8303279, 34.8374988 -19.8296971)"
250,663133215,663133228,478347700,False,,,,,111.769,,,unclassified,,,,"LINESTRING (34.8376752 -19.8303279, 34.8387115 -19.8300829)"
251,663133216,4715602888,478331984,True,,,,,33.68,,,unclassified,,,Rua Capitão Curado,"LINESTRING (34.8389435 -19.8312631, 34.8392637 -19.8312312)"
252,663133216,762948411,473661398,False,,,,,70.21199999999999,,,unclassified,,,Rua Capitão Curado,"LINESTRING (34.8389435 -19.8312631, 34.8389474 -19.8311173, 34.8388633 -19.8306382)"
253,663133216,4715604091,473661399,True,,,,,20.682000000000002,,,unclassified,,,,"LINESTRING (34.8389435 -19.8312631, 34.8390136 -19.8313447, 34.8390263 -19.8314249)"
254,663133218,567932008,54172963,False,,,,,85.245,,,residential,,,,"LINESTRING (34.8411817 -19.8330084, 34.8418513 -19.8334454)"
255,663133218,4715615577,172428921,False,,,,,17.191,,,residential,,,,"LINESTRING (34.8411817 -19.8330084, 34.8410423 -19.8329265)"
256,663133218,1934288339,589011893,True,,,,,56.207,,,residential,,,Rua Capitão Curado,"LINESTRING (34.8411817 -19.8330084, 34.8408975 -19.8334374)"
257,663133221,1833347009,172428919,False,,,,,160.656,,,unclassified,,,,"LINESTRING (34.8374988 -19.8296971, 34.8371106 -19.8282992)"
258,663133221,663133222,172428926,False,,,,,111.087,,,unclassified,,,,"LINESTRING (34.8374988 -19.8296971, 34.8385322 -19.8294668)"
259,663133221,663133215,478331983,False,,,,,72.528,,,unclassified,,,,"LINESTRING (34.8374988 -19.8296971, 34.8376752 -19.8303279)"
260,663133221,663133207,"[172428917, 172428911]",False,,,,,229.685,,,service,,,,"LINESTRING (34.8374988 -19.8296971, 34.8369952 -19.8298195, 34.8369443 -19.8298648, 34.8369335 -19.8299355, 34.8372852 -19.8310658, 34.8373781 -19.831312)"
261,663133222,663133223,172428926,False,,,,,108.637,,,unclassified,,,,"LINESTRING (34.8385322 -19.8294668, 34.8395407 -19.8292334)"
262,663133222,663133221,172428926,False,,,,,111.087,,,unclassified,,,,"LINESTRING (34.8385322 -19.8294668, 34.8374988 -19.8296971)"
263,663133222,1833347007,172428929,False,,,,,164.389,,,unclassified,,,,"LINESTRING (34.8385322 -19.8294668, 34.8381137 -19.8280418)"
264,663133222,663133228,473661398,False,,,,,71.028,,,unclassified,,,Rua Capitão Curado,"LINESTRING (34.8385322 -19.8294668, 34.8387115 -19.8300829)"
265,663133223,663133224,172428926,False,,,,,76.859,,,unclassified,,,,"LINESTRING (34.8395407 -19.8292334, 34.8402465 -19.8290412)"
266,663133223,663133222,172428926,False,,,,,108.637,,,unclassified,,,,"LINESTRING (34.8395407 -19.8292334, 34.8385322 -19.8294668)"
267,663133223,663133229,679511079,False,,,,,67.481,,,unclassified,,,,"LINESTRING (34.8395407 -19.8292334, 34.8396974 -19.8298221)"
268,663133223,1934295177,679511078,False,,,,,121.276,,,unclassified,,,,"LINESTRING (34.8395407 -19.8292334, 34.839296 -19.8284226, 34.8393186 -19.8281757)"
269,663133224,663133223,172428926,False,,,,,76.859,,,unclassified,,,,"LINESTRING (34.8402465 -19.8290412, 34.8395407 -19.8292334)"
270,663133224,4715745082,478347696,True,,,,,35.262,,,unclassified,,,,"LINESTRING (34.8402465 -19.8290412, 34.8402749 -19.8289604, 34.8402977 -19.8288859, 34.8403044 -19.828814, 34.8403033 -19.8287317)"
271,663133226,1934772674,183114455,False,,,,,193.041,,,service,,,,"LINESTRING (34.8398042 -19.8282891, 34.8407749 -19.8268126)"
272,663133226,5626829982,589253679,False,,,,,15.931,,,service,,,,"LINESTRING (34.8398042 -19.8282891, 34.8397247 -19.8284113)"
273,663133226,5622112471,172428918,True,,,,,59.518,,,tertiary,,,,"LINESTRING (34.8398042 -19.8282891, 34.8398781 -19.8282889, 34.8399771 -19.8283143, 34.8403101 -19.8285097)"
274,663133227,5622112473,172428918,True,,,,,14.185,,,tertiary,,,,"LINESTRING (34.8417468 -19.8293628, 34.8418612 -19.8294313)"
275,663133227,5622112476,588685767,True,,,,,14.309,,,unclassified,,,,"LINESTRING (34.8417468 -19.8293628, 34.8418682 -19.8293035)"
276,663133228,762948411,473661398,False,,,,,63.756,,,unclassified,,,Rua Capitão Curado,"LINESTRING (34.8387115 -19.8300829, 34.8388633 -19.8306382)"
277,663133228,663133222,473661398,False,,,,,71.028,,,unclassified,,,Rua Capitão Curado,"LINESTRING (34.8387115 -19.8300829, 34.8385322 -19.8294668)"
278,663133228,663133215,478347700,False,,,,,111.769,,,unclassified,,,,"LINESTRING (34.8387115 -19.8300829, 34.8376752 -19.8303279)"
279,663133229,762948414,183069598,False,,,,,63.684,,,unclassified,,,,"LINESTRING (34.8396974 -19.8298221, 34.8398364 -19.8303797)"
280,663133229,663133228,478347699,True,,,,,107.127,,,unclassified,,,,"LINESTRING (34.8396974 -19.8298221, 34.8387115 -19.8300829)"
281,663133229,663133223,679511079,False,,,,,67.481,,,unclassified,,,,"LINESTRING (34.8396974 -19.8298221, 34.8395407 -19.8292334)"
282,663133292,4722963442,62226384,True,,,,,21.482,,,tertiary,,,Avenida 24 de Julho,"LINESTRING (34.8544341 -19.8458725, 34.8544587 -19.8456807)"
283,663133292,5632800164,589896893,True,,,,,24.659,,,tertiary_link,,,,"LINESTRING (34.8544341 -19.8458725, 34.8545551 -19.8458745, 34.8546108 -19.8458777, 34.8546691 -19.8458859)"
284,663133619,1934799399,183116137,False,,,,,27.775,,,service,,,,"LINESTRING (34.844786 -19.8207978, 34.8445637 -19.8206612)"
285,663133619,5622112478,326353211,False,,,,,35.933,,,service,,,,"LINESTRING (34.844786 -19.8207978, 34.8450776 -19.8209686)"
286,663133619,1934799407,683065265,False,,,,,211.596,,,service,,,,"LINESTRING (34.844786 -19.8207978, 34.8444472 -19.8212793, 34.8437932 -19.8222308, 34.8437497 -19.8224188)"
287,663133620,1934799374,183115168,False,,,,,117.348,,,unclassified,,,,"LINESTRING (34.8482479 -19.8176614, 34.8476705 -19.8185662)"
288,663133620,5739691801,473661410,False,,,,,40.001,,,unclassified,,,,"LINESTRING (34.8482479 -19.8176614, 34.8479242 -19.8174699)"
289,663133620,1934807018,473661412,True,,,,,114.63,,,unclassified,,,,"LINESTRING (34.8482479 -19.8176614, 34.8488468 -19.8167981)"
290,663133620,1934807024,479355160,False,,,,,37.55,,,unclassified,,,,"LINESTRING (34.8482479 -19.8176614, 34.8485532 -19.817839)"
291,663133621,1934807022,326353206,False,,,,,113.935,,,unclassified,,,,"LINESTRING (34.8492414 -19.8182469, 34.84982 -19.8173788)"
292,663133621,1934799376,326353206,False,,,,,113.88,,,unclassified,,,,"LINESTRING (34.8492414 -19.8182469, 34.8486684 -19.8191177)"
293,663133621,4723202583,479173009,False,,,,,110.775,,,unclassified,,,,"LINESTRING (34.8492414 -19.8182469, 34.8501407 -19.8187729)"
